,DR,TM,accuracy_local,accuracy_global,perception
15010,tsne,tfidf,0.89,0.59,0.5
15011,tsne,tfidf,0.88,0.56,0.47
15012,tsne,tfidf,0.89,0.59,0.49
15013,tsne,tfidf,0.89,0.58,0.49
15014,tsne,tfidf,0.89,0.58,0.48
15015,tsne,tfidf,0.89,0.57,0.48
15016,tsne,tfidf,0.89,0.58,0.48
15017,tsne,tfidf,0.89,0.59,0.5
15018,tsne,tfidf,0.89,0.58,0.49
15019,tsne,tfidf,0.7,0.52,0.5
15020,tsne,tfidf,0.88,0.56,0.46
15021,tsne,tfidf,0.89,0.59,0.5
15022,tsne,tfidf,0.89,0.59,0.5
15023,tsne,tfidf,0.88,0.56,0.46
15024,tsne,tfidf,0.88,0.59,0.49
15025,tsne,tfidf,0.88,0.55,0.45
15026,tsne,tfidf,0.89,0.57,0.48
15027,tsne,tfidf,0.89,0.59,0.5
15028,tsne,tfidf,0.89,0.57,0.48
15029,tsne,tfidf,0.89,0.57,0.47
18735,tsne,tfidf,0.94,0.67,0.23
