,DR,TM,accuracy_local,accuracy_global,perception
15383,tsne,lda,0.99,0.74,0.22
15384,tsne,lda,0.99,0.77,0.23
15385,tsne,lda,0.99,0.75,0.22
15386,tsne,lda,0.98,0.65,0.22
15387,tsne,lda,0.98,0.65,0.24
15388,tsne,lda,0.98,0.64,0.22
15389,tsne,lda,0.99,0.75,0.23
15390,tsne,lda,0.99,0.74,0.23
15391,tsne,lda,0.99,0.74,0.23
15392,tsne,lda,0.99,0.74,0.23
15393,tsne,lda,0.99,0.76,0.26
15394,tsne,lda,0.99,0.76,0.23
15395,tsne,lda,0.99,0.73,0.23
15396,tsne,lda,0.99,0.78,0.22
15397,tsne,lda,0.99,0.67,0.22
15398,tsne,lda,0.99,0.75,0.22
15399,tsne,lda,0.97,0.58,0.23
15400,tsne,lda,0.99,0.68,0.24
