,DR,TM,accuracy_local,accuracy_global,perception
22269,tsne,bow,0.98,0.67,0.6
22270,tsne,bow,0.98,0.7,0.63
22271,tsne,bow,0.98,0.68,0.61
22272,tsne,bow,0.98,0.69,0.64
22273,tsne,bow,0.98,0.69,0.65
22274,tsne,bow,0.98,0.71,0.65
22275,tsne,bow,0.98,0.69,0.67
22276,tsne,bow,0.98,0.69,0.66
22277,tsne,bow,0.98,0.7,0.66
22278,tsne,bow,0.98,0.7,0.63
22279,tsne,bow,0.98,0.66,0.57
22280,tsne,bow,0.98,0.7,0.65
22281,tsne,bow,0.98,0.7,0.64
22282,tsne,bow,0.98,0.7,0.65
22283,tsne,bow,0.99,0.7,0.64
22284,tsne,bow,0.98,0.69,0.63
22285,tsne,bow,0.98,0.69,0.63
22286,tsne,bow,0.98,0.66,0.61
22287,tsne,bow,0.98,0.71,0.66
22288,tsne,bow,0.98,0.71,0.65
22289,tsne,bow,0.98,0.69,0.67
22290,tsne,bow,0.98,0.7,0.65
22291,tsne,bow,0.98,0.67,0.6
22292,tsne,bow,0.98,0.71,0.65
22293,tsne,bow,0.98,0.7,0.65
22294,tsne,bow,0.98,0.7,0.64
22295,tsne,bow,0.98,0.67,0.6
22296,tsne,bow,0.98,0.7,0.65
22297,tsne,bow,0.98,0.69,0.64
22298,tsne,bow,0.98,0.69,0.65
22299,tsne,bow,0.98,0.7,0.66
22300,tsne,bow,0.98,0.69,0.64
22301,tsne,bow,0.98,0.66,0.57
22302,tsne,bow,0.98,0.69,0.64
22303,tsne,bow,0.99,0.69,0.66
22304,tsne,bow,0.98,0.7,0.66
22305,tsne,bow,0.98,0.65,0.6
22306,tsne,bow,0.98,0.7,0.64
22307,tsne,bow,0.98,0.7,0.66
22308,tsne,bow,0.99,0.71,0.64
22309,tsne,bow,0.98,0.69,0.65
22310,tsne,bow,0.98,0.69,0.65
22311,tsne,bow,0.98,0.7,0.68
22312,tsne,bow,0.98,0.67,0.59
22313,tsne,bow,0.98,0.69,0.62
22314,tsne,bow,0.99,0.7,0.66
22315,tsne,bow,0.98,0.7,0.66
22316,tsne,bow,0.98,0.69,0.64
22317,tsne,bow,0.98,0.71,0.66
22318,tsne,bow,0.98,0.7,0.68
22319,tsne,bow,0.98,0.69,0.65
