,DR,TM,accuracy_local,accuracy_global,perception
8885,tsne,nmf_linear_combined,0.98,0.84,0.67
8886,tsne,nmf_linear_combined,0.98,0.85,0.66
8887,tsne,nmf_linear_combined,0.98,0.85,0.66
8888,tsne,nmf_linear_combined,0.98,0.84,0.69
8889,tsne,nmf_linear_combined,0.98,0.84,0.68
8890,tsne,nmf_linear_combined,0.98,0.85,0.67
8891,tsne,nmf_linear_combined,0.98,0.85,0.67
8892,tsne,nmf_linear_combined,0.98,0.85,0.66
8893,tsne,nmf_linear_combined,0.98,0.85,0.66
8894,tsne,nmf_linear_combined,0.98,0.85,0.66
8895,tsne,nmf_linear_combined,0.98,0.82,0.66
8896,tsne,nmf_linear_combined,0.98,0.84,0.67
8897,tsne,nmf_linear_combined,0.98,0.85,0.67
8898,tsne,nmf_linear_combined,0.98,0.85,0.66
8899,tsne,nmf_linear_combined,0.98,0.85,0.67
8900,tsne,nmf_linear_combined,0.98,0.85,0.66
8901,tsne,nmf_linear_combined,0.98,0.85,0.66
8902,tsne,nmf_linear_combined,0.98,0.81,0.67
8903,tsne,nmf_linear_combined,0.98,0.81,0.67
8904,tsne,nmf_linear_combined,0.98,0.81,0.67
8905,tsne,nmf_linear_combined,0.98,0.84,0.67
8906,tsne,nmf_linear_combined,0.98,0.85,0.67
8907,tsne,nmf_linear_combined,0.98,0.84,0.68
8908,tsne,nmf_linear_combined,0.98,0.85,0.66
8909,tsne,nmf_linear_combined,0.98,0.85,0.67
8910,tsne,nmf_linear_combined,0.98,0.85,0.66
8911,tsne,nmf_linear_combined,0.98,0.83,0.68
8912,tsne,nmf_linear_combined,0.98,0.85,0.67
8913,tsne,nmf_linear_combined,0.98,0.84,0.67
8914,tsne,nmf_linear_combined,0.98,0.85,0.66
8915,tsne,nmf_linear_combined,0.98,0.84,0.68
8916,tsne,nmf_linear_combined,0.98,0.85,0.66
8917,tsne,nmf_linear_combined,0.98,0.85,0.66
8918,tsne,nmf_linear_combined,0.98,0.85,0.66
8919,tsne,nmf_linear_combined,0.98,0.85,0.66
8920,tsne,nmf_linear_combined,0.98,0.82,0.64
8921,tsne,nmf_linear_combined,0.98,0.84,0.67
8922,tsne,nmf_linear_combined,0.98,0.84,0.67
8923,tsne,nmf_linear_combined,0.98,0.82,0.64
8924,tsne,nmf_linear_combined,0.98,0.84,0.67
8925,tsne,nmf_linear_combined,0.98,0.85,0.66
8926,tsne,nmf_linear_combined,0.98,0.85,0.66
12618,tsne,nmf_linear_combined,0.99,0.86,0.45
12619,tsne,nmf_linear_combined,0.99,0.83,0.46
12620,tsne,nmf_linear_combined,0.99,0.87,0.46
12621,tsne,nmf_linear_combined,0.99,0.83,0.46
12622,tsne,nmf_linear_combined,0.99,0.87,0.46
12623,tsne,nmf_linear_combined,0.99,0.86,0.46
12624,tsne,nmf_linear_combined,0.99,0.82,0.44
12625,tsne,nmf_linear_combined,0.99,0.86,0.46
12626,tsne,nmf_linear_combined,0.99,0.86,0.45
12627,tsne,nmf_linear_combined,0.99,0.86,0.46
12628,tsne,nmf_linear_combined,0.99,0.83,0.45
12629,tsne,nmf_linear_combined,0.99,0.85,0.46
12630,tsne,nmf_linear_combined,0.99,0.85,0.46
12631,tsne,nmf_linear_combined,0.99,0.86,0.47
12632,tsne,nmf_linear_combined,0.99,0.87,0.46
12633,tsne,nmf_linear_combined,0.99,0.85,0.46
12634,tsne,nmf_linear_combined,0.99,0.86,0.46
12635,tsne,nmf_linear_combined,0.99,0.86,0.45
12636,tsne,nmf_linear_combined,0.99,0.86,0.46
12637,tsne,nmf_linear_combined,0.99,0.86,0.45
12638,tsne,nmf_linear_combined,0.99,0.86,0.47
12639,tsne,nmf_linear_combined,0.99,0.81,0.45
12640,tsne,nmf_linear_combined,0.99,0.86,0.46
12641,tsne,nmf_linear_combined,0.99,0.86,0.46
12642,tsne,nmf_linear_combined,0.99,0.86,0.46
12643,tsne,nmf_linear_combined,0.99,0.86,0.46
12644,tsne,nmf_linear_combined,0.99,0.86,0.46
12645,tsne,nmf_linear_combined,0.99,0.85,0.46
12646,tsne,nmf_linear_combined,0.99,0.86,0.47
12647,tsne,nmf_linear_combined,0.99,0.83,0.46
12648,tsne,nmf_linear_combined,0.99,0.86,0.46
12649,tsne,nmf_linear_combined,0.99,0.86,0.46
12650,tsne,nmf_linear_combined,0.99,0.86,0.47
12651,tsne,nmf_linear_combined,0.99,0.86,0.46
12652,tsne,nmf_linear_combined,0.99,0.87,0.46
12653,tsne,nmf_linear_combined,0.99,0.86,0.45
12654,tsne,nmf_linear_combined,0.99,0.83,0.46
12655,tsne,nmf_linear_combined,0.99,0.86,0.46
12656,tsne,nmf_linear_combined,0.99,0.82,0.44
12657,tsne,nmf_linear_combined,0.99,0.83,0.45
12658,tsne,nmf_linear_combined,0.99,0.86,0.46
12659,tsne,nmf_linear_combined,0.99,0.85,0.47
12660,tsne,nmf_linear_combined,0.99,0.86,0.46
12661,tsne,nmf_linear_combined,0.99,0.86,0.46
12662,tsne,nmf_linear_combined,0.99,0.86,0.46
12663,tsne,nmf_linear_combined,0.99,0.86,0.47
