,DR,TM,accuracy_local,accuracy_global,perception
10055,umap,bert,0.96,0.78,0.95
10056,umap,bert,0.95,0.77,0.93
10057,umap,bert,0.97,0.79,0.95
10058,umap,bert,0.97,0.77,0.95
10059,umap,bert,0.95,0.77,0.94
10060,umap,bert,0.97,0.75,0.94
10061,umap,bert,0.96,0.81,0.95
10062,umap,bert,0.96,0.78,0.94
10063,umap,bert,0.97,0.76,0.94
10064,umap,bert,0.96,0.8,0.95
10065,umap,bert,0.96,0.79,0.95
10066,umap,bert,0.97,0.78,0.95
10067,umap,bert,0.85,0.64,0.73
10068,umap,bert,0.95,0.77,0.94
10069,umap,bert,0.95,0.79,0.94
10070,umap,bert,0.96,0.79,0.95
10071,umap,bert,0.97,0.78,0.95
10072,umap,bert,0.8,0.59,0.65
10073,umap,bert,0.97,0.76,0.95
10074,umap,bert,0.84,0.64,0.7
10075,umap,bert,0.97,0.78,0.94
10076,umap,bert,0.97,0.77,0.95
10077,umap,bert,0.96,0.77,0.95
10078,umap,bert,0.95,0.81,0.94
10079,umap,bert,0.96,0.79,0.94
10080,umap,bert,0.97,0.77,0.95
10081,umap,bert,0.97,0.75,0.95
10082,umap,bert,0.96,0.8,0.94
10083,umap,bert,0.96,0.79,0.95
10084,umap,bert,0.96,0.78,0.95
10085,umap,bert,0.81,0.61,0.66
10086,umap,bert,0.96,0.77,0.95
10087,umap,bert,0.95,0.81,0.94
10088,umap,bert,0.83,0.62,0.7
10089,umap,bert,0.95,0.81,0.94
10090,umap,bert,0.96,0.79,0.95
10091,umap,bert,0.96,0.76,0.94
10092,umap,bert,0.95,0.81,0.94
10093,umap,bert,0.8,0.59,0.64
10094,umap,bert,0.96,0.79,0.95
10095,umap,bert,0.97,0.75,0.95
10096,umap,bert,0.97,0.78,0.95
10281,umap,bert,0.95,0.75,0.95
10282,umap,bert,0.97,0.73,0.93
10283,umap,bert,0.96,0.73,0.95
10284,umap,bert,0.97,0.74,0.95
10285,umap,bert,0.97,0.73,0.95
10286,umap,bert,0.96,0.74,0.96
10287,umap,bert,0.96,0.74,0.96
10288,umap,bert,0.97,0.74,0.95
10289,umap,bert,0.95,0.71,0.91
10290,umap,bert,0.96,0.73,0.95
10291,umap,bert,0.96,0.76,0.93
10292,umap,bert,0.96,0.72,0.95
10293,umap,bert,0.86,0.66,0.76
10294,umap,bert,0.81,0.61,0.68
10295,umap,bert,0.97,0.73,0.95
10296,umap,bert,0.97,0.74,0.95
10297,umap,bert,0.96,0.74,0.95
10298,umap,bert,0.96,0.73,0.95
10299,umap,bert,0.84,0.63,0.7
10300,umap,bert,0.96,0.74,0.95
10301,umap,bert,0.96,0.74,0.95
10302,umap,bert,0.96,0.77,0.94
10303,umap,bert,0.97,0.73,0.91
10304,umap,bert,0.82,0.61,0.66
10305,umap,bert,0.97,0.72,0.91
10306,umap,bert,0.83,0.63,0.68
10307,umap,bert,0.95,0.75,0.94
10308,umap,bert,0.96,0.73,0.95
10309,umap,bert,0.96,0.73,0.96
10310,umap,bert,0.95,0.72,0.93
10311,umap,bert,0.95,0.75,0.94
10312,umap,bert,0.97,0.75,0.95
10313,umap,bert,0.96,0.74,0.95
10314,umap,bert,0.97,0.74,0.95
10315,umap,bert,0.96,0.75,0.95
10316,umap,bert,0.97,0.74,0.96
10317,umap,bert,0.86,0.66,0.76
10318,umap,bert,0.96,0.73,0.96
10319,umap,bert,0.96,0.74,0.96
10320,umap,bert,0.97,0.76,0.95
10321,umap,bert,0.95,0.74,0.94
10322,umap,bert,0.95,0.75,0.94
10502,umap,bert,0.93,0.66,0.89
10503,umap,bert,0.93,0.67,0.89
10504,umap,bert,0.94,0.65,0.88
10505,umap,bert,0.91,0.69,0.9
10506,umap,bert,0.94,0.68,0.92
10507,umap,bert,0.9,0.69,0.88
10508,umap,bert,0.76,0.55,0.57
10509,umap,bert,0.92,0.68,0.88
10510,umap,bert,0.9,0.68,0.89
10511,umap,bert,0.91,0.68,0.88
10512,umap,bert,0.92,0.67,0.87
10513,umap,bert,0.94,0.68,0.92
10514,umap,bert,0.94,0.67,0.91
10515,umap,bert,0.75,0.54,0.57
10516,umap,bert,0.93,0.68,0.92
10517,umap,bert,0.94,0.67,0.9
10518,umap,bert,0.93,0.66,0.88
10519,umap,bert,0.91,0.69,0.9
10520,umap,bert,0.93,0.69,0.91
10521,umap,bert,0.92,0.68,0.91
10522,umap,bert,0.75,0.53,0.55
10523,umap,bert,0.92,0.69,0.91
10524,umap,bert,0.93,0.68,0.91
10525,umap,bert,0.92,0.68,0.91
10526,umap,bert,0.93,0.69,0.91
10527,umap,bert,0.94,0.67,0.91
10528,umap,bert,0.89,0.69,0.88
10529,umap,bert,0.91,0.67,0.87
10530,umap,bert,0.93,0.68,0.92
10531,umap,bert,0.89,0.7,0.88
10532,umap,bert,0.92,0.69,0.9
10533,umap,bert,0.9,0.67,0.86
10534,umap,bert,0.92,0.69,0.91
10535,umap,bert,0.76,0.54,0.58
10536,umap,bert,0.9,0.69,0.89
10537,umap,bert,0.91,0.69,0.9
10538,umap,bert,0.91,0.68,0.9
10539,umap,bert,0.77,0.56,0.58
10540,umap,bert,0.91,0.68,0.9
10541,umap,bert,0.74,0.53,0.53
10542,umap,bert,0.92,0.69,0.91
10543,umap,bert,0.91,0.69,0.89
10727,umap,bert,0.89,0.66,0.86
10728,umap,bert,0.93,0.65,0.89
10729,umap,bert,0.72,0.51,0.46
10730,umap,bert,0.91,0.68,0.89
10731,umap,bert,0.92,0.67,0.89
10732,umap,bert,0.92,0.67,0.9
10733,umap,bert,0.72,0.52,0.47
10734,umap,bert,0.93,0.66,0.89
10735,umap,bert,0.72,0.51,0.48
10736,umap,bert,0.89,0.69,0.87
10737,umap,bert,0.93,0.66,0.89
10738,umap,bert,0.9,0.68,0.89
10739,umap,bert,0.93,0.66,0.89
10740,umap,bert,0.89,0.65,0.86
10741,umap,bert,0.72,0.51,0.47
10742,umap,bert,0.73,0.51,0.48
10743,umap,bert,0.92,0.66,0.89
10744,umap,bert,0.91,0.67,0.88
10745,umap,bert,0.9,0.68,0.87
10746,umap,bert,0.9,0.66,0.86
10747,umap,bert,0.91,0.66,0.87
10748,umap,bert,0.92,0.63,0.85
10749,umap,bert,0.91,0.68,0.89
10750,umap,bert,0.89,0.68,0.87
10751,umap,bert,0.9,0.66,0.87
10752,umap,bert,0.71,0.52,0.47
10753,umap,bert,0.9,0.68,0.87
10754,umap,bert,0.89,0.69,0.87
10755,umap,bert,0.93,0.66,0.89
10756,umap,bert,0.9,0.67,0.87
10757,umap,bert,0.9,0.68,0.87
10758,umap,bert,0.93,0.66,0.89
10759,umap,bert,0.91,0.66,0.87
10760,umap,bert,0.91,0.68,0.88
10761,umap,bert,0.93,0.66,0.88
10762,umap,bert,0.92,0.68,0.89
10763,umap,bert,0.92,0.64,0.85
10764,umap,bert,0.89,0.69,0.86
10765,umap,bert,0.92,0.67,0.89
10766,umap,bert,0.92,0.65,0.87
10767,umap,bert,0.89,0.68,0.87
10768,umap,bert,0.92,0.67,0.89
13668,umap,bert,0.82,0.7,0.55
13669,umap,bert,0.82,0.71,0.56
13670,umap,bert,0.83,0.7,0.56
13671,umap,bert,0.81,0.71,0.56
13672,umap,bert,0.82,0.71,0.55
13673,umap,bert,0.83,0.71,0.57
13674,umap,bert,0.82,0.71,0.55
13675,umap,bert,0.82,0.71,0.56
13676,umap,bert,0.82,0.71,0.56
13677,umap,bert,0.81,0.71,0.56
13678,umap,bert,0.83,0.71,0.56
13679,umap,bert,0.82,0.71,0.56
13680,umap,bert,0.83,0.7,0.56
13681,umap,bert,0.69,0.62,0.46
13682,umap,bert,0.82,0.71,0.55
13683,umap,bert,0.83,0.71,0.56
13684,umap,bert,0.83,0.71,0.56
13685,umap,bert,0.82,0.7,0.56
13686,umap,bert,0.84,0.7,0.56
13687,umap,bert,0.76,0.62,0.5
13688,umap,bert,0.82,0.71,0.55
13689,umap,bert,0.69,0.61,0.47
13690,umap,bert,0.82,0.71,0.56
13691,umap,bert,0.83,0.7,0.56
13692,umap,bert,0.81,0.71,0.55
13693,umap,bert,0.8,0.71,0.56
13694,umap,bert,0.83,0.71,0.56
13695,umap,bert,0.82,0.71,0.56
13696,umap,bert,0.83,0.7,0.56
